,stanfordcars,svhn,caltech101,pets,cifar100,flowers,smallnorb_label_elevation,dtd,average
Reg-H-Score,1.0,1.0,1.0,0.9929301027686093,0.9984861591695502,0.9902,1.0,0.9927699709168003,0.9967982791068699
xgb_node2vec_all_normalize_without_transfer,1.0,0.9982763150980083,0.9864040154155974,0.9882789425139649,1.0,1.0,0.999165653052403,1.0,0.9965156157599967
xgb_homo_SAGEConv_all_normalize_without_transfer,1.0,0.9962688528036154,0.9962994387822904,1.0,0.9886355108123466,1.0,0.9982006252575921,0.9841646569434342,0.9954461355749099
lr_homo_SAGEConv_all_normalize_without_transfer,0.9736921901342681,1.0,0.9962994387822904,0.9882789425139649,1.0,1.0,0.9990349722051891,0.9841646569434342,0.9926837750723934
xgb_node2vec+_all_normalize_without_transfer,0.9736921901342681,1.0,0.9938255829406172,1.0,1.0,1.0,0.9993063862724797,0.9728464061044546,0.9924588206814774
xgb_homoGATConv_all_normalize_without_transfer,1.0,1.0,0.9864040154155974,0.9882789425139649,0.9899971052716221,1.0,0.9979292111903015,0.9728464061044546,0.9919319600619926
lr_node2vec+_all_normalize_without_transfer,0.937462854924982,1.0,1.0,0.9871078731099665,0.9934278944603476,1.0,0.9993063862724797,0.9728464061044546,0.9862689268590288
rf_node2vec+_all_normalize_without_transfer,0.9205914102393052,0.9962688528036154,0.9962994387822904,1.0,0.9934278944603476,1.0,0.999165653052403,0.9841646569434342,0.9862397382851745
rf_homoGATConv_all_normalize_without_transfer,0.8704743653498611,0.9962688528036154,1.0,1.0,0.9886355108123466,1.0,0.9990349722051891,1.0,0.9818017126463765
lr_homoGATConv_all_normalize_without_transfer,0.8759324171892247,0.9982763150980083,0.9938255829406172,1.0,1.0,1.0,0.9993063862724797,0.9841646569434342,0.9814381698054706
rf_node2vec_all_normalize_without_transfer,0.8719541038485329,0.9964580377318829,0.9888778712572708,1.0,1.0,1.0,0.999165653052403,0.9728464061044546,0.978662758999318
lr_node2vec_all_normalize_without_transfer,0.8550826591628561,1.0,0.9962994387822904,1.0,0.9934278944603476,0.98039,0.9993063862724797,0.9570110630478889,0.9726896802157329
rf_homo_SAGEConv_all_normalize_without_transfer,0.937462854924982,0.9921067843817332,0.9690972470686852,1.0,0.9886355108123466,0.88889,1.0,0.9389171738825302,0.9643886963837847
LogME,0.6340466877600338,1.0,0.9938255829406172,0.9929301027686093,0.9984861591695502,0.9902,0.9990332326283988,0.9614443749830122,0.9462457675312776
random,0.6162181630488544,0.9524663420291086,0.9222057525667104,0.9200748010506231,0.9463117638253739,0.8760531666666667,0.9642069271815249,0.8220318833552382,0.8774460999655127
