,rotten_tomatoes,tweet_eval/irony,tweet_eval/sentiment,tweet_eval/offensive,glue/cola,glue/sst2,tweet_eval/hate,tweet_eval/emotion,average
xgb_node2vec+_all_normalize_without_transfer,0.9958289885297185,1.0,0.9953457446808511,0.9962085308056873,0.9775028121484814,1.0,0.9888613861386139,1.0,0.994218432787919
xgb_homo_SAGEConv_all_normalize_without_transfer,0.9885297184567258,1.0,1.0,0.9971563981042655,0.9853768278965129,0.9806763285024157,1.0,1.0,0.9939674091199899
xgb_homoGATConv_all_normalize_without_transfer,0.9958289885297185,1.0,0.9820478723404256,0.9971563981042655,0.9853768278965129,0.9951690821256041,0.9900990099009901,1.0,0.9932097723621895
Reg-H-Score,1.0,1.0,0.9833776595744681,0.9971563981042655,0.9775028121484814,0.9927536231884059,0.9900990099009901,0.9967948717948718,0.9922105468389353
xgb_node2vec_all_normalize_without_transfer,0.9947862356621482,1.0,0.9953457446808511,0.9867298578199053,0.9775028121484814,0.9975845410628021,0.9851485148514851,1.0,0.9921372132782091
LogME,0.9979144942648593,1.0,0.9833776595744681,0.9971563981042655,0.9775028121484814,0.9927536231884059,0.9900990099009901,0.9967948717948718,0.9919498586220428
rf_homoGATConv_all_normalize_without_transfer,0.9895724713242963,0.9933333333333333,0.9820478723404256,0.9971563981042655,0.9853768278965129,0.9975845410628021,0.9888613861386139,0.9839743589743589,0.989738398646826
lr_node2vec+_all_normalize_without_transfer,1.0,0.9933333333333333,0.9867021276595744,0.9867298578199053,0.9775028121484814,0.9927536231884059,0.9789603960396039,0.9743589743589743,0.9862926405685348
rf_homo_SAGEConv_all_normalize_without_transfer,0.9854014598540147,1.0,0.9820478723404256,0.9848341232227488,0.9707536557930259,0.9842995169082127,1.0,0.9807692307692308,0.9860132323609573
rf_node2vec_all_normalize_without_transfer,1.0,0.8893333333333332,0.9813829787234042,0.9924170616113744,0.9853768278965129,1.0,0.9938118811881188,0.9967948717948718,0.9798896193184519
rf_node2vec+_all_normalize_without_transfer,0.9979144942648593,0.8893333333333332,0.9867021276595744,0.9867298578199053,0.9775028121484814,0.9975845410628021,0.9851485148514851,1.0,0.9776144601425552
lr_homo_SAGEConv_all_normalize_without_transfer,0.9885297184567258,0.9119999999999999,1.0,0.9971563981042655,0.9820022497187851,0.996376811594203,0.9616336633663366,0.9711538461538461,0.9761065859242702
lr_node2vec_all_normalize_without_transfer,0.9885297184567258,0.8879999999999999,0.9773936170212766,0.9819905213270143,0.9808773903262092,0.9975845410628021,0.9851485148514851,0.9647435897435898,0.9705334865986379
lr_homoGATConv_all_normalize_without_transfer,0.9770594369134517,0.8879999999999999,0.9853723404255319,0.9848341232227488,0.9730033745781778,0.996376811594203,0.9678217821782178,0.9839743589743589,0.9695552784858362
random,0.9189788313875906,0.8529178743961353,0.9485120289250452,0.9624823876008712,0.9335121571342043,0.9479033159157386,0.9400203265359649,0.8898709985666509,0.9242747400577752
